Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC,BOVA11.SA,BRL=X,BZ=F,CL=F,EURBRL=X,GC=F,IVVB11.SA,SMAL11.SA,ZC=F,ZS=F,^BVSP,^DJI,^GSPC,^IXIC
data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,117.12000274658203,5.422399997711182,85.70999908447266,82.16999816894531,5.842899799346924,2353.800048828125,332.67999267578125,94.0,439.75,1155.25,120446.0,39134.76171875,5473.169921875,17721.58984375,117.12000274658203,5.422399997711182,85.70999908447266,82.16999816894531,5.842899799346924,2353.800048828125,332.67999267578125,94.0,439.75,1155.25,120446.0,39134.76171875,5473.169921875,17721.58984375,118.13999938964844,5.451900005340576,85.97000122070312,82.41000366210938,5.84089994430542,2354.0,333.44000244140625,95.12000274658203,449.5,1175.75,121607.0,39232.5,5505.52978515625,17936.7890625,116.68000030517578,5.385897159576416,84.88999938964844,81.12999725341797,5.771500110626221,2328.300048828125,330.42999267578125,93.4000015258789,439.25,1155.0,120156.0,38778.4609375,5455.56005859375,17650.689453125,117.79000091552734,5.422399997711182,85.37999725341797,81.5199966430664,5.82450008392334,2328.89990234375,331.4800109863281,94.55000305175781,448.25,1173.0,120267.0,38804.73046875,5499.990234375,17913.939453125,10357458.0,0.0,52543.0,420499.0,0.0,183.0,156947.0,2831413.0,229750.0,146080.0,8659500.0,397010000.0,3847060000.0,6289300000.0
2024-06-21,118.0199966430664,5.452400207519531,85.23999786376953,80.7300033569336,5.843299865722656,2316.39990234375,330.8500061035156,94.38999938964844,435.0,1160.5,121341.0,39150.328125,5464.6201171875,17689.359375,118.0199966430664,5.452400207519531,85.23999786376953,80.7300033569336,5.843299865722656,2316.39990234375,330.8500061035156,94.38999938964844,435.0,1160.5,121341.0,39150.328125,5464.6201171875,17689.359375,118.12000274658203,5.459099769592285,86.2300033569336,81.79000091552734,5.839600086212158,2331.199951171875,332.489990234375,94.80000305175781,442.5,1168.75,121580.0,39257.1796875,5478.31005859375,17787.33984375,116.58000183105469,5.411539077758789,84.83999633789062,80.3499984741211,5.791800022125244,2316.39990234375,329.6700134277344,93.29000091552734,434.25,1156.0,120061.0,39061.671875,5452.02978515625,17620.5703125,116.58000183105469,5.452400207519531,85.68000030517578,81.2699966430664,5.794000148773193,2331.199951171875,331.989990234375,93.30999755859375,440.0,1156.0,120446.0,39208.51171875,5466.77001953125,17681.009765625,9203984.0,0.0,25055.0,290500.0,0.0,76.0,380290.0,3851202.0,217553.0,111374.0,12906900.0,818670000.0,6773800000.0,8589160000.0
2024-06-24,119.08000183105469,5.426126003265381,86.01000213623047,81.62999725341797,5.80079984664917,2330.0,327.0,96.30000305175781,433.5,1175.25,122637.0,39411.2109375,5447.8701171875,17496.8203125,119.08000183105469,5.426126003265381,86.01000213623047,81.62999725341797,5.80079984664917,2330.0,327.0,96.30000305175781,433.5,1175.25,122637.0,39411.2109375,5447.8701171875,17496.8203125,119.3499984741211,5.433700084686279,86.16999816894531,81.77999877929688,5.82919979095459,2332.89990234375,329.9800109863281,96.56999969482422,436.0,1179.5,122840.0,39571.23046875,5490.66015625,17730.119140625,118.29000091552734,5.375999927520752,84.7300033569336,80.2300033569336,5.772200107574463,2322.699951171875,327.0,94.62000274658203,425.0,1156.25,121307.0,39184.48828125,5447.58984375,17494.01953125,118.30000305175781,5.426126003265381,85.08999633789062,80.44999694824219,5.80079984664917,2323.300048828125,329.95001220703125,94.91000366210938,435.0,1160.5,121343.0,39184.48828125,5459.580078125,17640.259765625,4647760.0,0.0,28043.0,271745.0,0.0,99.0,193386.0,3716279.0,203582.0,88889.0,7836100.0,373940000.0,3696750000.0,5503210000.0
2024-06-25,118.9000015258789,5.3892998695373535,85.01000213623047,80.83000183105469,5.78380012512207,2316.60009765625,332.0,96.0,425.5,1163.25,122331.0,39112.16015625,5469.2998046875,17717.650390625,118.9000015258789,5.3892998695373535,85.01000213623047,80.83000183105469,5.78380012512207,2316.60009765625,332.0,96.0,425.5,1163.25,122331.0,39112.16015625,5469.2998046875,17717.650390625,119.36000061035156,5.444499969482422,86.31999969482422,81.9000015258789,5.826399803161621,2333.0,332.0,96.75,434.5,1180.0,122849.0,39423.26171875,5472.8798828125,17734.33984375,118.51000213623047,5.386000156402588,84.76000213623047,80.55000305175781,5.755899906158447,2316.60009765625,328.57000732421875,95.80000305175781,423.5,1157.75,121997.0,38997.23046875,5446.56005859375,17546.630859375,118.91999816894531,5.3892998695373535,86.1500015258789,81.69999694824219,5.801700115203857,2324.39990234375,329.0,96.20999908447266,433.5,1175.0,122804.0,39398.7890625,5460.72998046875,17572.16015625,3960912.0,0.0,26591.0,286038.0,0.0,105.0,90481.0,1999504.0,172164.0,83116.0,6942900.0,339010000.0,3591960000.0,4848280000.0
2024-06-26,119.13999938964844,5.450699806213379,85.25,80.9000015258789,5.841700077056885,2299.199951171875,336.1600036621094,96.12000274658203,420.0,1162.75,122641.0,39127.80078125,5477.89990234375,17805.16015625,119.13999938964844,5.450699806213379,85.25,80.9000015258789,5.841700077056885,2299.199951171875,336.1600036621094,96.12000274658203,420.0,1162.75,122641.0,39127.80078125,5477.89990234375,17805.16015625,119.30000305175781,5.518599987030029,85.81999969482422,81.62999725341797,5.887400150299072,2314.39990234375,336.4700012207031,96.12000274658203,430.0,1177.5,122701.0,39183.73828125,5483.14013671875,17813.55078125,117.94000244140625,5.445799827575684,84.4800033569336,80.18000030517578,5.755899906158447,2298.0,333.70001220703125,94.6500015258789,418.75,1160.0,121402.0,38908.98828125,5451.8701171875,17687.0703125,118.38999938964844,5.450699806213379,84.88999938964844,80.72000122070312,5.755899906158447,2307.89990234375,334.010009765625,94.94999694824219,425.0,1163.0,122331.0,39063.1484375,5460.7099609375,17697.26953125,4157092.0,0.0,18107.0,308410.0,0.0,986.0,289127.0,2016742.0,161453.0,67870.0,8178800.0,333100000.0,3563920000.0,5294310000.0
2024-06-27,120.80000305175781,5.522500038146973,86.38999938964844,81.73999786376953,5.890699863433838,2324.5,336.25,97.80000305175781,413.75,1152.25,124308.0,39164.05859375,5482.8701171875,17858.6796875,120.80000305175781,5.522500038146973,86.38999938964844,81.73999786376953,5.890699863433838,2324.5,336.25,97.80000305175781,413.75,1152.25,124308.0,39164.05859375,5482.8701171875,17858.6796875,120.80000305175781,5.535999774932861,86.51000213623047,82.04000091552734,5.924600124359131,2329.0,337.67999267578125,98.04000091552734,421.25,1169.5,124308.0,39250.69140625,5490.81005859375,17892.779296875,119.4800033569336,5.482964992523193,84.88999938964844,80.51000213623047,5.799200057983398,2295.0,334.79998779296875,95.72000122070312,413.5,1150.75,122642.0,39026.75,5467.5400390625,17765.419921875,119.79000091552734,5.522500038146973,85.25,80.86000061035156,5.799200057983398,2296.800048828125,335.8999938964844,96.58999633789062,420.0,1161.5,122642.0,39107.1015625,5473.58984375,17793.94921875,3979875.0,0.0,11216.0,306342.0,0.0,1532.0,86214.0,2630068.0,142693.0,32512.0,8707300.0,338010000.0,3589530000.0,5382060000.0
2024-06-28,120.37999725341797,5.500500202178955,86.41000366210938,81.54000091552734,5.890900135040283,2327.699951171875,339.8299865722656,96.44999694824219,397.25,1150.5,123907.0,39118.859375,5460.47998046875,17732.599609375,120.37999725341797,5.500500202178955,86.41000366210938,81.54000091552734,5.890900135040283,2327.699951171875,339.8299865722656,96.44999694824219,397.25,1150.5,123907.0,39118.859375,5460.47998046875,17732.599609375,120.91999816894531,5.580900192260742,87.2300033569336,82.72000122070312,5.968900203704834,2338.300048828125,343.1000061035156,98.05000305175781,419.0,1167.0,124500.0,39443.6015625,5523.64013671875,18035.0,119.77999877929688,5.482699871063232,86.29000091552734,80.97000122070312,5.866700172424316,2319.0,338.1099853515625,96.08999633789062,390.5,1146.25,123298.0,38937.1484375,5451.1201171875,17723.830078125,120.6500015258789,5.500500202178955,86.54000091552734,81.86000061035156,5.883900165557861,2325.39990234375,338.7699890136719,97.52999877929688,414.0,1152.0,124308.0,39092.390625,5488.47998046875,17891.099609375,6243756.0,0.0,38920.0,260252.0,0.0,92.0,133029.0,2209859.0,15899.0,4183.0,9070800.0,679630000.0,7199220000.0,8960940000.0
2024-07-01,121.08000183105469,5.591899871826172,86.5999984741211,83.37999725341797,5.866700172424316,2327.60009765625,344.8999938964844,96.3499984741211,398.25,1159.5,124718.0,39169.51953125,5475.08984375,17879.30078125,121.08000183105469,5.591899871826172,86.5999984741211,83.37999725341797,5.866700172424316,2327.60009765625,344.8999938964844,96.3499984741211,398.25,1159.5,124718.0,39169.51953125,5475.08984375,17879.30078125,121.7300033569336,5.600200176239014,86.87999725341797,83.63999938964844,6.019999980926514,2329.699951171875,344.8999938964844,97.3499984741211,401.25,1161.75,125220.0,39438.359375,5479.5498046875,17894.279296875,120.16000366210938,5.566800117492676,84.87999725341797,81.37999725341797,5.866700172424316,2321.699951171875,338.4100036621094,95.51000213623047,391.75,1148.25,123735.0,39037.94140625,5446.52978515625,17657.640625,120.54000091552734,5.591899871826172,84.9000015258789,81.44999694824219,5.866700172424316,2323.800048828125,340.54998779296875,96.87999725341797,397.25,1148.25,123905.0,39186.19921875,5471.080078125,17773.900390625,4326923.0,0.0,55468.0,345780.0,0.0,237.0,148415.0,2369349.0,1731.0,1313.0,0.0,346210000.0,3488760000.0,5189990000.0
2024-07-02,121.33000183105469,5.65500020980835,86.23999786376953,82.80999755859375,6.067800045013428,2323.0,347.010009765625,96.77999877929688,402.0,1165.0,124787.0,39331.8515625,5509.009765625,18028.759765625,121.33000183105469,5.65500020980835,86.23999786376953,82.80999755859375,6.067800045013428,2323.0,347.010009765625,96.77999877929688,402.0,1165.0,124787.0,39331.8515625,5509.009765625,18028.759765625,121.9800033569336,5.683899879455566,87.44999694824219,84.37999725341797,6.100399971008301,2334.60009765625,348.5,97.45999908447266,403.75,1175.0,125491.0,39340.48828125,5509.68994140625,18031.2890625,120.7699966430664,5.627941131591797,86.16999816894531,82.72000122070312,5.985599994659424,2323.0,343.0899963378906,96.30000305175781,398.25,1159.25,124310.0,39085.69140625,5458.43017578125,17802.240234375,121.0999984741211,5.65500020980835,86.69000244140625,83.43000030517578,5.985599994659424,2330.699951171875,343.4700012207031,96.3499984741211,398.25,1159.25,124720.0,39108.25,5461.83984375,17808.0390625,5692791.0,0.0,52311.0,367787.0,0.0,30.0,164101.0,1629340.0,764.0,1375.0,8368000.0,317380000.0,3329950000.0,4526550000.0
2024-07-03,122.13999938964844,5.67549991607666,87.33999633789062,83.87999725341797,6.084700107574463,2359.800048828125,342.0,98.52999877929688,403.5,1176.5,125662.0,39308.0,5537.02001953125,18188.30078125,122.13999938964844,5.67549991607666,87.33999633789062,83.87999725341797,6.084700107574463,2359.800048828125,342.0,98.52999877929688,403.5,1176.5,125662.0,39308.0,5537.02001953125,18188.30078125,123.02999877929688,5.675899982452393,87.37999725341797,83.93000030517578,6.105500221252441,2361.60009765625,344.2099914550781,98.81999969482422,405.0,1180.25,126581.0,39411.171875,5539.27001953125,18188.30078125,122.13999938964844,5.5655999183654785,85.88999938964844,82.45999908447266,6.008500099182129,2330.89990234375,338.510009765625,97.80000305175781,399.0,1162.0,124787.0,39230.859375,5507.419921875,18016.119140625,122.41000366210938,5.67549991607666,86.5,83.19999694824219,6.037300109863281,2330.89990234375,344.0,97.80000305175781,402.25,1162.25,124787.0,39358.94921875,5507.43994140625,18016.119140625,7489909.0,0.0,39021.0,289685.0,0.0,59.0,289119.0,2716155.0,584.0,924.0,8534200.0,202070000.0,2179470000.0,3713960000.0
2024-07-04,122.62000274658203,5.5553998947143555,,,6.001100063323975,,337.9200134277344,100.62999725341797,,,126164.0,,,,122.62000274658203,5.5553998947143555,,,6.001100063323975,,337.9200134277344,100.62999725341797,,,126164.0,,,,123.08999633789062,5.559500217437744,,,6.0833001136779785,,340.0,100.94999694824219,,,126660.0,,,,122.48999786376953,5.46419620513916,,,5.89769983291626,,337.3900146484375,99.0999984741211,,,125666.0,,,,123.08999633789062,5.5553998947143555,,,6.0833001136779785,,337.989990234375,99.0999984741211,,,125666.0,,,,7382593.0,0.0,,,0.0,,82264.0,5617399.0,,,6535700.0,,,
2024-07-05,122.69999694824219,5.486400127410889,86.54000091552734,83.16000366210938,5.927800178527832,2388.5,338.510009765625,101.5,411.25,1188.5,126267.0,39375.87109375,5567.18994140625,18352.759765625,122.69999694824219,5.486400127410889,86.54000091552734,83.16000366210938,5.927800178527832,2388.5,338.510009765625,101.5,411.25,1188.5,126267.0,39375.87109375,5567.18994140625,18352.759765625,123.13999938964844,5.530900001525879,87.94999694824219,84.5199966430664,5.981900215148926,2388.5,341.7200012207031,101.88999938964844,412.0,1191.5,126662.0,39399.62109375,5570.330078125,18366.310546875,121.9800033569336,5.470699787139893,86.48999786376953,83.0199966430664,5.917200088500977,2354.89990234375,338.05999755859375,99.69000244140625,405.5,1172.25,125556.0,39168.69921875,5531.6298828125,18197.140625,122.5,5.486400127410889,87.02999877929688,83.5999984741211,5.979899883270264,2354.89990234375,338.79998779296875,100.0199966430664,406.0,1172.25,126165.0,39313.3984375,5537.91015625,18200.599609375,5566109.0,0.0,51456.0,361357.0,0.0,72.0,186443.0,3436270.0,398.0,812.0,8085600.0,325230000.0,3253080000.0,4851000000.0
2024-07-08,122.94000244140625,5.471290111541748,85.75,82.33000183105469,5.917200088500977,2355.199951171875,339.6700134277344,100.9000015258789,395.75,1174.25,126548.0,39344.7890625,5572.85009765625,18403.740234375,122.94000244140625,5.471290111541748,85.75,82.33000183105469,5.917200088500977,2355.199951171875,339.6700134277344,100.9000015258789,395.75,1174.25,126548.0,39344.7890625,5572.85009765625,18403.740234375,123.0199966430664,5.492499828338623,86.91000366210938,83.31999969482422,5.952300071716309,2383.800048828125,341.25,101.80000305175781,411.75,1181.75,126551.0,39654.9609375,5583.10986328125,18416.939453125,122.05000305175781,5.452383995056152,85.55000305175781,82.08000183105469,5.888199806213379,2352.800048828125,338.1199951171875,100.62999725341797,394.5,1167.25,125614.0,39278.4296875,5562.509765625,18342.599609375,122.66999816894531,5.471290111541748,86.75,83.1500015258789,5.917200088500977,2381.699951171875,339.2799987792969,101.80000305175781,411.75,1181.75,126280.0,39391.98046875,5572.75,18371.859375,3398204.0,0.0,36568.0,251774.0,0.0,64.0,126029.0,1613751.0,666.0,985.0,7430300.0,358320000.0,3185670000.0,5286260000.0
2024-07-09,123.54000091552734,5.470399856567383,84.66000366210938,81.41000366210938,5.888199806213379,2360.10009765625,336.2200012207031,102.27999877929688,400.25,1161.5,127108.0,39291.96875,5576.97998046875,18429.2890625,123.54000091552734,5.470399856567383,84.66000366210938,81.41000366210938,5.888199806213379,2360.10009765625,336.2200012207031,102.27999877929688,400.25,1161.5,127108.0,39291.96875,5576.97998046875,18429.2890625,123.7300033569336,5.4741997718811035,85.8499984741211,82.4800033569336,5.92080020904541,2363.699951171875,339.3900146484375,102.27999877929688,406.75,1185.0,127295.0,39492.28125,5590.75,18511.890625,122.37999725341797,5.431099891662598,84.54000091552734,81.25,5.86929988861084,2360.10009765625,335.75,100.44999694824219,397.0,1160.0,125937.0,39146.6015625,5574.56982421875,18381.599609375,122.83000183105469,5.470399856567383,85.68000030517578,82.22000122070312,5.888199806213379,2363.10009765625,339.3900146484375,100.6500015258789,400.25,1177.0,126548.0,39357.37109375,5584.240234375,18465.01953125,3598259.0,0.0,44667.0,297325.0,0.0,9.0,148331.0,1579167.0,585.0,839.0,6684600.0,361410000.0,3232920000.0,4839140000.0
2024-07-10,123.5,5.417099952697754,85.08000183105469,82.0999984741211,5.8968000411987305,2372.199951171875,339.6499938964844,102.0,403.25,1141.25,127218.0,39721.359375,5633.91015625,18647.44921875,123.5,5.417099952697754,85.08000183105469,82.0999984741211,5.8968000411987305,2372.199951171875,339.6499938964844,102.0,403.25,1141.25,127218.0,39721.359375,5633.91015625,18647.44921875,124.19999694824219,5.420899868011475,85.6500015258789,82.66000366210938,5.8968000411987305,2377.0,339.95001220703125,103.5,405.75,1165.25,127769.0,39736.19921875,5635.39013671875,18655.189453125,123.33999633789062,5.372700214385986,84.0,80.80999755859375,5.816699981689453,2365.800048828125,334.0400085449219,101.72000122070312,399.75,1135.75,126928.0,39256.71875,5586.43994140625,18467.580078125,123.75,5.417099952697754,85.01000213623047,81.80999755859375,5.8968000411987305,2366.300048828125,334.0400085449219,103.13999938964844,399.75,1165.25,127109.0,39272.44921875,5591.259765625,18512.08984375,5715165.0,0.0,51274.0,334380.0,0.0,19.0,216215.0,4388273.0,214.0,698.0,8152600.0,334180000.0,3336100000.0,5228240000.0
2024-07-11,124.56999969482422,5.414700031280518,85.4000015258789,82.62000274658203,5.85860013961792,2415.0,338.5,102.81999969482422,406.75,1142.75,128294.0,39753.75,5584.5400390625,18283.41015625,124.56999969482422,5.414700031280518,85.4000015258789,82.62000274658203,5.85860013961792,2415.0,338.5,102.81999969482422,406.75,1142.75,128294.0,39753.75,5584.5400390625,18283.41015625,124.69999694824219,5.43179988861084,85.88999938964844,83.12999725341797,5.904099941253662,2416.699951171875,340.0,103.25,411.0,1145.0,128326.0,39875.6015625,5642.4501953125,18671.0703125,124.16000366210938,5.3680620193481445,84.6500015258789,81.62999725341797,5.836699962615967,2378.699951171875,337.1099853515625,102.5,406.75,1137.0,127221.0,39623.12109375,5576.52978515625,18238.779296875,124.33999633789062,5.414700031280518,85.41999816894531,82.4000015258789,5.836699962615967,2378.699951171875,338.0,103.01000213623047,411.0,1145.0,127221.0,39695.1796875,5635.2099609375,18659.25,8635165.0,0.0,47743.0,324170.0,0.0,72.0,188912.0,3943957.0,65.0,108.0,7972900.0,361530000.0,4020950000.0,6366620000.0
2024-07-12,125.19999694824219,5.438000202178955,85.02999877929688,82.20999908447266,5.907800197601318,2414.0,339.8699951171875,102.69999694824219,400.0,1134.5,128897.0,40000.8984375,5615.35009765625,18398.44921875,125.19999694824219,5.438000202178955,85.02999877929688,82.20999908447266,5.907800197601318,2414.0,339.8699951171875,102.69999694824219,400.0,1134.5,128897.0,40000.8984375,5615.35009765625,18398.44921875,125.4000015258789,5.463399887084961,86.33999633789062,83.73999786376953,5.953400135040283,2414.0,342.489990234375,103.19999694824219,400.0,1134.5,129015.0,40257.23828125,5655.56005859375,18556.73046875,124.4000015258789,5.415200233459473,84.95999908447266,82.0999984741211,5.851600170135498,2391.300048828125,338.3999938964844,102.12000274658203,395.25,1134.5,128002.0,39783.28125,5590.43994140625,18293.599609375,124.62000274658203,5.438000202178955,85.58999633789062,82.86000061035156,5.851600170135498,2399.800048828125,338.5299987792969,102.5999984741211,395.75,1134.5,128293.0,39783.28125,5590.759765625,18303.640625,4193620.0,0.0,48430.0,370062.0,0.0,355.0,125560.0,2476195.0,211323.0,41399.0,7206600.0,325780000.0,3700280000.0,5845930000.0
2024-07-15,125.72000122070312,5.422800064086914,84.8499984741211,81.91000366210938,5.899099826812744,2422.89990234375,341.44000244140625,103.4000015258789,390.5,1078.0,129321.0,40211.71875,5631.22021484375,18472.5703125,125.72000122070312,5.422800064086914,84.8499984741211,81.91000366210938,5.899099826812744,2422.89990234375,341.44000244140625,103.4000015258789,390.5,1078.0,129321.0,40211.71875,5631.22021484375,18472.5703125,125.87000274658203,5.474299907684326,85.36000061035156,82.58000183105469,5.968299865722656,2436.0,344.0,103.43000030517578,403.0,1101.0,129485.0,40351.1015625,5666.93994140625,18641.529296875,125.12000274658203,5.401463985443115,84.41000366210938,81.47000122070312,5.898200035095215,2422.89990234375,339.510009765625,102.30999755859375,389.5,1075.75,128723.0,40136.1015625,5614.75,18397.830078125,125.5,5.422800064086914,85.02999877929688,82.16000366210938,5.899099826812744,2430.0,342.45001220703125,102.5,403.0,1100.0,128898.0,40138.3984375,5638.16015625,18485.91015625,4253086.0,0.0,36586.0,296520.0,0.0,540.0,179118.0,1212942.0,140155.0,35655.0,5826900.0,308880000.0,3620470000.0,5450350000.0
2024-07-16,125.37000274658203,5.446800231933594,83.7300033569336,80.76000213623047,5.929800033569336,2462.39990234375,342.760009765625,103.3499984741211,395.75,1090.5,129110.0,40954.48046875,5667.2001953125,18509.33984375,125.37000274658203,5.446800231933594,83.7300033569336,80.76000213623047,5.929800033569336,2462.39990234375,342.760009765625,103.3499984741211,395.75,1090.5,129110.0,40954.48046875,5667.2001953125,18509.33984375,125.91000366210938,5.456699848175049,84.87000274658203,81.93000030517578,5.936999797821045,2462.39990234375,343.489990234375,104.0999984741211,398.0,1096.5,129521.0,40988.80859375,5669.669921875,18576.830078125,125.12999725341797,5.405600070953369,83.30000305175781,80.22000122070312,5.878900051116943,2427.39990234375,339.0,102.80999755859375,390.0,1076.75,128761.0,40263.78125,5639.02001953125,18386.0703125,125.6500015258789,5.446800231933594,84.86000061035156,81.91999816894531,5.898200035095215,2427.39990234375,341.3699951171875,103.5,390.0,1076.75,129322.0,40263.78125,5644.08984375,18534.26953125,6867841.0,0.0,45546.0,308186.0,0.0,93.0,105502.0,2292850.0,133849.0,37408.0,6818900.0,306390000.0,4041760000.0,5812930000.0
2024-07-17,125.81999969482422,5.424300193786621,85.08000183105469,82.8499984741211,5.913599967956543,2454.800048828125,341.29998779296875,103.25,398.0,1097.25,129450.0,41198.078125,5588.27001953125,17996.919921875,125.81999969482422,5.424300193786621,85.08000183105469,82.8499984741211,5.913599967956543,2454.800048828125,341.29998779296875,103.25,398.0,1097.25,129450.0,41198.078125,5588.27001953125,17996.919921875,125.98999786376953,5.477399826049805,85.19999694824219,83.0999984741211,5.984300136566162,2473.10009765625,342.04998779296875,103.66999816894531,400.0,1102.5,129658.0,41221.98046875,5622.490234375,18223.240234375,125.0999984741211,5.4213762283325195,83.44000244140625,80.44999694824219,5.907800197601318,2454.800048828125,340.29998779296875,102.51000213623047,395.0,1090.0,128741.0,40849.7109375,5584.81005859375,17972.869140625,125.37999725341797,5.424300193786621,83.83999633789062,80.8499984741211,5.913599967956543,2472.89990234375,340.92999267578125,102.80000305175781,395.75,1090.0,129112.0,40862.5703125,5610.06982421875,18188.189453125,7550262.0,0.0,44273.0,257437.0,0.0,10.0,280389.0,1134432.0,115086.0,41677.0,6672400.0,433450000.0,4246450000.0,6007280000.0
2024-07-18,124.0199966430664,5.48769998550415,85.11000061035156,82.81999969482422,5.993500232696533,2451.800048828125,344.8999938964844,100.30000305175781,391.25,1098.5,127652.0,40665.01953125,5544.58984375,17871.220703125,124.0199966430664,5.48769998550415,85.11000061035156,82.81999969482422,5.993500232696533,2451.800048828125,344.8999938964844,100.30000305175781,391.25,1098.5,127652.0,40665.01953125,5544.58984375,17871.220703125,125.62000274658203,5.548600196838379,85.81999969482422,83.81999969482422,6.0518999099731445,2466.0,346.3900146484375,103.18000030517578,399.0,1101.0,129454.0,41376.0,5614.0498046875,18130.869140625,123.97000122070312,5.478568077087402,84.22000122070312,82.04000091552734,5.9095001220703125,2451.800048828125,342.010009765625,100.30000305175781,390.0,1089.0,127523.0,40597.5,5522.81005859375,17759.5390625,125.5,5.48769998550415,85.19999694824219,83.11000061035156,5.9095001220703125,2466.0,344.0,102.6500015258789,398.0,1097.5,129450.0,41156.55859375,5608.56005859375,18119.150390625,10454538.0,0.0,45867.0,95704.0,0.0,2.0,241950.0,5033548.0,114790.0,35569.0,7591500.0,393450000.0,4007510000.0,5977260000.0
2024-07-19,124.0,5.5432000160217285,82.62999725341797,80.12999725341797,6.0854997634887695,2395.5,343.760009765625,100.62999725341797,390.5,1097.25,127616.0,40287.53125,5505.0,17726.939453125,124.0,5.5432000160217285,82.62999725341797,80.12999725341797,6.0854997634887695,2395.5,343.760009765625,100.62999725341797,390.5,1097.25,127616.0,40287.53125,5505.0,17726.939453125,124.86000061035156,5.570000171661377,85.3499984741211,82.87999725341797,6.059800148010254,2419.199951171875,343.9800109863281,101.83999633789062,396.25,1107.75,128360.0,40626.16015625,5557.5,17935.140625,123.86000061035156,5.521999835968018,82.56999969482422,80.06999969482422,5.9770002365112305,2395.5,341.1000061035156,100.0,390.0,1095.0,127413.0,40203.26953125,5497.0400390625,17691.4296875,124.12000274658203,5.5432000160217285,84.80000305175781,82.47000122070312,5.9770002365112305,2418.800048828125,342.9800109863281,101.2300033569336,391.0,1098.0,127652.0,40592.3515625,5543.3701171875,17835.58984375,5366510.0,0.0,45739.0,83795.0,0.0,15.0,93367.0,2519399.0,111883.0,25658.0,7620400.0,348530000.0,3760570000.0,4992930000.0
2024-07-22,124.26000213623047,5.520872116088867,82.4000015258789,79.77999877929688,6.009799957275391,2392.0,345.2699890136719,101.80000305175781,400.25,1117.75,127860.0,40415.44140625,5564.41015625,18007.5703125,124.26000213623047,5.520872116088867,82.4000015258789,79.77999877929688,6.009799957275391,2392.0,345.2699890136719,101.80000305175781,400.25,1117.75,127860.0,40415.44140625,5564.41015625,18007.5703125,124.58999633789062,5.619172096252441,83.20999908447266,80.69000244140625,6.110000133514404,2402.10009765625,345.5,102.01000213623047,401.0,1119.75,128151.0,40472.53125,5570.35986328125,18040.990234375,123.87000274658203,5.518971920013428,81.58999633789062,79.16999816894531,6.009799957275391,2392.0,341.5,100.62999725341797,391.0,1100.5,127456.0,40222.76953125,5529.0400390625,17839.759765625,124.11000061035156,5.520872116088867,82.83000183105469,80.38999938964844,6.009799957275391,2402.10009765625,343.760009765625,100.98999786376953,391.0,1100.5,127616.0,40414.48828125,5544.5400390625,17923.650390625,3621855.0,0.0,36408.0,345235.0,0.0,18.0,98288.0,1815782.0,150907.0,40798.0,6098200.0,351670000.0,3375180000.0,5093620000.0
