data,fonte,nome,grupo,valor,fluxo,metrica_origem,unidade,tipo,descricao,variavel_calculada,formula,frequencia_original,frequencia_final
2007-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,11282047026,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13188753827,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-02-29,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12787001316,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12349479187,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13106096254,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,16117069115,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,16812271240,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18190929922,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18548554644,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18358573545,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18261021625,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13966626143,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2008-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12234305331,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,10989834380,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-02-28,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,8342053077,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,10690719159,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,9172953547,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,9925013540,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,10433421764,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,11863253414,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,11407868005,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13239447948,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13496827059,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12782544716,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2009-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13033666484,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12228677154,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-02-28,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12559905567,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15958245695,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,14751982067,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15166176653,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15768688462,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,17364862976,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,17892943667,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18849092113,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,17594929996,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18475095229,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2010-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,16573666011,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15759194897,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-02-28,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,16484201855,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18735892249,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19312283691,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20762854740,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20287034309,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20147745860,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,23422520878,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21297579028,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20803927023,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,22335598673,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2011-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19357299172,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18388892128,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-02-29,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,17214313808,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19881002210,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19643658379,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21337282461,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19531731411,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19137266537,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20226844215,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18450984236,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21356524331,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21749696741,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2012-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18486282626,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21060416041,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-02-28,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,17794871150,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20171122936,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,22777128319,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,22164845089,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19841106882,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,23827776974,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21276430502,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19879738001,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,24181280762,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20150673508,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2013-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19156314359,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21153645078,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-02-28,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,19021269278,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18446111843,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20228059387,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21124016634,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18984147994,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,22503862170,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20238271324,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,21548935493,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20482035215,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18989402278,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2014-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18043615288,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,17750965227,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-02-28,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15738826636,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,17402138747,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15453413110,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,14775674634,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15883851874,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,16905155541,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13450636013,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13893633222,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,14769259476,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13305066185,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2015-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,11131715465,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,10856214633,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-02-29,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,10902553088,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12206106664,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,11122086042,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,11749838442,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13480406459,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12399959575,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13561453779,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12677146302,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12015280925,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12099129628,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2016-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12177699269,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,12869070306,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-02-28,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,11532274704,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,14162349733,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,11935174433,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13507211128,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13988558221,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13849943694,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15448741868,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,14874427759,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15220278498,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,14545466402,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2017-12-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13921735383,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-01-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15772020968,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-02-28,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,13849383486,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-03-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15296260684,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-04-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15288846396,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-05-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,14626385427,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-06-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15600156470,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-07-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,18439012029,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-08-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,20456556439,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-09-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,15552054649,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-10-31,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,17584447259,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
2018-11-30,Comex Stat/MDIC,comex_importacoes_cif_usd,comercio_exterior,16160615443,importacao,metricCIF,US$ CIF,valor_monetario,Valor mensal total das importações brasileiras em dólares CIF.,False,,mensal,mensal
